train_loss,lr,memory,epoch,step,val_loss,val_f1,val_tpr,val_acc,val_auc,val_recall,val_precision,train_f1,train_tpr,train_acc,train_auc,train_recall,train_precision
1.0696085691452026,4.15389149566181e-05,902480896.0,0,9,,,,,,,,,,,,,
0.6116438508033752,4.6845951146679e-05,902521856.0,0,19,,,,,,,,,,,,,
0.7208318710327148,5.589810825767927e-05,902562816.0,0,29,,,,,,,,,,,,,
0.37790989875793457,6.862374721094966e-05,902603776.0,0,39,,,,,,,,,,,,,
0.5496337413787842,8.492212509736419e-05,902644736.0,0,49,,,,,,,,,,,,,
0.5405662059783936,0.0001046642501023598,902685696.0,0,59,,,,,,,,,,,,,
0.33148765563964844,0.00012769385648425668,902726656.0,0,69,,,,,,,,,,,,,
0.5498440861701965,0.0001538286596769467,902767616.0,0,79,,,,,,,,,,,,,
0.662436306476593,0.00018286178237758577,902808576.0,0,89,,,,,,,,,,,,,
0.28406643867492676,0.00021456343529280275,902849536.0,0,99,,,,,,,,,,,,,
0.34498491883277893,0.0002486826851963997,902890496.0,0,109,,,,,,,,,,,,,
,,,0,117,0.5157400965690613,0.7771580815315247,0.4984261368125295,0.7405470609664917,0.8317520618438721,0.8376423120498657,0.7248204946517944,,,,,,
0.505120038986206,0.0002849494921974838,902932992.0,0,119,,,,,,,,,,,,,
0.2833513617515564,0.00032307676156051457,902973952.0,0,129,,,,,,,,,,,,,
0.1956275850534439,0.00036276274477131665,903014912.0,0,139,,,,,,,,,,,,,
0.17485535144805908,0.00040369326598010957,903055872.0,0,149,,,,,,,,,,,,,
0.5613769888877869,0.0004455443995539099,903096832.0,0,159,,,,,,,,,,,,,
0.5087265372276306,0.0004879848856944591,903137792.0,0,169,,,,,,,,,,,,,
0.3230692148208618,0.000530678778886795,903178752.0,0,179,,,,,,,,,,,,,
0.27174127101898193,0.0005732881254516542,903219712.0,0,189,,,,,,,,,,,,,
0.40094321966171265,0.0006154756410978734,903260672.0,0,199,,,,,,,,,,,,,
0.1850329041481018,0.0006569075048901141,903301632.0,0,209,,,,,,,,,,,,,
0.41227149963378906,0.0006972557166591287,903342592.0,0,219,,,,,,,,,,,,,
0.4662485122680664,0.000736200890969485,903383552.0,0,229,,,,,,,,,,,,,
,,,0,235,0.4366593360900879,0.8070879578590393,0.6932161977903846,0.8066889047622681,0.9017837047576904,0.7486966848373413,0.8753576278686523,,,,,,
,,,0,235,,,,,,,,0.8577046394348145,0.6659999879123379,0.8029880523681641,0.8704031705856323,0.8817670941352844,0.8349206447601318
0.19473306834697723,0.0007734347600489855,902460928.0,1,239,,,,,,,,,,,,,
