train_loss,lr,memory,epoch,step
8.954695701599121,4.047664697282016e-05,1356788736.0,0,9
8.874113082885742,4.2123105231439695e-05,1356788736.0,0,19
8.828203201293945,4.49412182206288e-05,1356788736.0,0,29
8.665115356445312,4.892408105661161e-05,1356788736.0,0,39
8.545122146606445,5.40619257662911e-05,1356788736.0,0,49
8.273116111755371,6.03421576670371e-05,1356788736.0,0,59
7.935269832611084,6.77493735565804e-05,1356788736.0,0,69
7.105510234832764,7.62654235586524e-05,1356788736.0,0,79
5.96955680847168,8.58694183989428e-05,1356788736.0,0,89
5.103529930114746,9.653781307861209e-05,1356788736.0,0,99
4.9062652587890625,0.00010824445053003728,1356788736.0,0,109
4.690462589263916,0.00012096062710043043,1356788736.0,0,119
4.829736709594727,0.00013465517258737236,1356788736.0,0,129
4.578644752502441,0.00014929450117051601,1356788736.0,0,139
4.117231369018555,0.00016484272782690823,1356788736.0,0,149
3.9101529121398926,0.0001812617265386507,1356788736.0,0,159
3.52964186668396,0.00019851124670822173,1356788736.0,0,169
3.6890053749084473,0.0002165489859180525,1356788736.0,0,179
3.811182737350464,0.00023533072089776397,1356788736.0,0,189
4.128995895385742,0.0002548104093875736,1356788736.0,0,199
3.821981191635132,0.0002749403065536171,1356788736.0,0,209
3.391270160675049,0.00029567102319560945,1356788736.0,0,219
2.9178824424743652,0.0003169517731294036,1356788736.0,0,229
3.5947093963623047,0.0003387303149793297,1356788736.0,0,239
2.88462233543396,0.00036095333052799106,1356788736.0,0,249
2.9462084770202637,0.0003835662791971117,1356788736.0,0,259
2.7284765243530273,0.0004065137472935021,1356788736.0,0,269
2.953601837158203,0.00042973944800905883,1356788736.0,0,279
2.528935194015503,0.0004531864542514086,1356788736.0,0,289
2.7543373107910156,0.0004767972568515688,1356788736.0,0,299
2.382509231567383,0.0005005139973945916,1356788736.0,0,309
2.313765048980713,0.0005242785555310547,1356788736.0,0,319
2.401545763015747,0.0005480325780808926,1356788736.0,0,329
2.0009512901306152,0.0005717178573831916,1356788736.0,0,339
2.195805311203003,0.0005952763604000211,1356788736.0,0,349
2.086686611175537,0.000618650286924094,1356788736.0,0,359
1.7376658916473389,0.0006417823606170714,1356788736.0,0,369
2.210393190383911,0.0006646158290095627,1356788736.0,0,379
1.8513875007629395,0.0006870947545394301,1356788736.0,0,389
1.7902779579162598,0.0007091639563441277,1356788736.0,0,399
1.8102139234542847,0.0007307694177143276,1356788736.0,0,409
1.683085322380066,0.0007518580532632768,1356788736.0,0,419
2.032992124557495,0.000772378291003406,1356788736.0,0,429
1.6353225708007812,0.0007922797231003642,1356788736.0,0,439
1.6926928758621216,0.0008115135715343058,1356788736.0,0,449
1.5743961334228516,0.000830032688099891,1356788736.0,0,459
1.6230957508087158,0.0008477916126139462,1356788736.0,0,469
1.507262110710144,0.0008647469221614301,1356788736.0,0,479
1.645555019378662,0.0008808569982647896,1356788736.0,0,489
1.6170984506607056,0.0008960822597146034,1356788736.0,0,499
1.5972520112991333,0.0009103855118155479,1356788736.0,0,509
1.3705919981002808,0.0009237315971404314,1356788736.0,0,519
1.4371086359024048,0.0009360878029838204,1356788736.0,0,529
1.3642547130584717,0.00094742386136204,1356788736.0,0,539
1.5282515287399292,0.0009577119490131736,1356788736.0,0,549
1.2555795907974243,0.0009669268620200455,1356788736.0,0,559
1.4659452438354492,0.0009750459576025605,1356788736.0,0,569
1.2351940870285034,0.000982049386948347,1356788736.0,0,579
0.9084151387214661,0.0009879199787974358,1356788736.0,0,589
1.1514432430267334,0.0009926434140652418,1356788736.0,0,599
1.3479819297790527,0.0009962079348042607,1356788736.0,0,609
1.3224964141845703,0.0009986048098653555,1356788736.0,0,619
1.5442513227462769,0.0009998283348977566,1356788736.0,0,629
1.1319299936294556,0.0009999762987717986,1356788736.0,0,639
1.2957134246826172,0.0009997606975957751,1356788736.0,0,649
1.0477722883224487,0.000999320880509913,1356788736.0,0,659
1.2436290979385376,0.0009986567310988903,1356788736.0,0,669
1.1946748495101929,0.0009977688314393163,1356788736.0,0,679
