train_loss,lr,memory,epoch,step
9.709564208984375,3.9999998989515007e-05,973155328.0,0,0
9.707072257995605,4.0000824810704216e-05,1196846080.0,0,1
9.704752922058105,4.0003302274271846e-05,1196846080.0,0,2
9.698918342590332,4.0007431380217895e-05,1196846080.0,0,3
9.6996488571167,4.0013212128542364e-05,1196846080.0,0,4
9.69271183013916,4.002064451924525e-05,1196846080.0,0,5
9.68977165222168,4.002972491434775e-05,1196846080.0,0,6
9.689770698547363,4.004046058980748e-05,1196846080.0,0,7
9.684976577758789,4.005284426966682e-05,1196846080.0,0,8
9.676024436950684,4.006688322988339e-05,1196846080.0,0,9
9.674051284790039,4.008257019449957e-05,1196846080.0,0,10
9.673619270324707,4.0099908801494166e-05,1196846080.0,0,11
9.669246673583984,4.0118899050867185e-05,1196846080.0,0,12
9.668084144592285,4.013954094261862e-05,1196846080.0,0,13
9.661857604980469,4.016183447674848e-05,1196846080.0,0,14
9.655316352844238,4.018577601527795e-05,1196846080.0,0,15
9.656611442565918,4.021137283416465e-05,1196846080.0,0,16
9.653792381286621,4.023861765745096e-05,1196846080.0,0,17
9.648655891418457,4.026751048513688e-05,1196846080.0,0,18
9.642571449279785,4.029805859318003e-05,1196846080.0,0,19
9.635913848876953,4.033025470562279e-05,1196846080.0,0,20
9.631546020507812,4.0364102460443974e-05,1196846080.0,0,21
9.631775856018066,4.039959821966477e-05,1196846080.0,0,22
9.626228332519531,4.043674562126398e-05,1196846080.0,0,23
9.626974105834961,4.047554102726281e-05,1196846080.0,0,24
9.616541862487793,4.051598807564005e-05,1196846080.0,0,25
9.610642433166504,4.055808676639572e-05,1196846080.0,0,26
9.61122989654541,4.060182982357219e-05,1196846080.0,0,27
9.606526374816895,4.0647228161105886e-05,1196846080.0,0,28
9.594472885131836,4.069427086506039e-05,1196846080.0,0,29
9.59560489654541,4.074296521139331e-05,1196846080.0,0,30
9.589648246765137,4.079330756212585e-05,1196846080.0,0,31
9.582745552062988,4.0845297917257994e-05,1196846080.0,0,32
9.586846351623535,4.089893991476856e-05,1196846080.0,0,33
9.581296920776367,4.0954226278699934e-05,1196846080.0,0,34
9.570904731750488,4.101116428500973e-05,1196846080.0,0,35
9.571818351745605,4.1069746657740325e-05,1196846080.0,0,36
9.56235408782959,4.112998067284934e-05,1196846080.0,0,37
9.559643745422363,4.1191859054379165e-05,1196846080.0,0,38
9.555087089538574,4.125538907828741e-05,1196846080.0,0,39
9.540812492370605,4.1320563468616456e-05,1196846080.0,0,40
9.52922534942627,4.138738222536631e-05,1196846080.0,0,41
9.531371116638184,4.145585262449458e-05,1196846080.0,0,42
9.538119316101074,4.1525963752064854e-05,1196846080.0,0,43
9.517562866210938,4.1597726522013545e-05,1196846080.0,0,44
9.519174575805664,4.167113365838304e-05,1196846080.0,0,45
9.511884689331055,4.1746185161173344e-05,1196846080.0,0,46
9.51745891571045,4.182288103038445e-05,1196846080.0,0,47
9.515066146850586,4.190122490399517e-05,1196846080.0,0,48
9.4805269241333,4.19812131440267e-05,1196846080.0,0,49
9.480664253234863,4.206284575047903e-05,1196846080.0,0,50
9.478524208068848,4.2146122723352164e-05,1196846080.0,0,51
9.458714485168457,4.2231044062646106e-05,1196846080.0,0,52
9.47788143157959,4.2317606130382046e-05,1196846080.0,0,53
9.45748233795166,4.24058162025176e-05,1196846080.0,0,54
9.447513580322266,4.249566700309515e-05,1196846080.0,0,55
9.44149398803711,4.2587162170093507e-05,1196846080.0,0,56
9.427491188049316,4.268029806553386e-05,1196846080.0,0,57
9.429222106933594,4.277507832739502e-05,1196846080.0,0,58
9.39201831817627,4.287149931769818e-05,1196846080.0,0,59
9.383330345153809,4.296956103644334e-05,1196846080.0,0,60
9.384902000427246,4.306926348363049e-05,1196846080.0,0,61
9.367341041564941,4.3170610297238454e-05,1196846080.0,0,62
9.34984302520752,4.3273594201309606e-05,1196846080.0,0,63
9.390450477600098,4.337821883382276e-05,1196846080.0,0,64
9.363369941711426,4.3484484194777906e-05,1196846080.0,0,65
9.333147048950195,4.359239028417505e-05,1196846080.0,0,66
9.341650009155273,4.370193346403539e-05,1196846080.0,0,67
9.323524475097656,4.381311737233773e-05,1196846080.0,0,68
9.301492691040039,4.392593837110326e-05,1196846080.0,0,69
9.294426918029785,4.4040396460331976e-05,1196846080.0,0,70
9.27224063873291,4.415649164002389e-05,1196846080.0,0,71
9.251423835754395,4.427422391017899e-05,1196846080.0,0,72
9.242539405822754,4.439359690877609e-05,1196846080.0,0,73
9.249396324157715,4.4514603359857574e-05,1196846080.0,0,74
9.237470626831055,4.463724326342344e-05,1196846080.0,0,75
9.243746757507324,4.476152389543131e-05,1196846080.0,0,76
9.18555736541748,4.4887434341944754e-05,1196846080.0,0,77
9.175393104553223,4.501498187892139e-05,1196846080.0,0,78
9.225016593933105,4.5144166506361216e-05,1196846080.0,0,79
9.11075210571289,4.527498094830662e-05,1196846080.0,0,80
9.131949424743652,4.540742884273641e-05,1196846080.0,0,81
9.127639770507812,4.554151382762939e-05,1196846080.0,0,82
9.080349922180176,4.567722498904914e-05,1196846080.0,0,83
9.103371620178223,4.581457324093208e-05,1196846080.0,0,84
9.039217948913574,4.5953551307320595e-05,1196846080.0,0,85
8.99818229675293,4.609415918821469e-05,1196846080.0,0,86
8.969569206237793,4.623639688361436e-05,1196846080.0,0,87
9.028350830078125,4.638026803149842e-05,1196846080.0,0,88
9.026484489440918,4.652576535590924e-05,1196846080.0,0,89
8.970386505126953,4.6672892494825646e-05,1196846080.0,0,90
8.923745155334473,4.6821649448247626e-05,1196846080.0,0,91
8.895511627197266,4.6972032578196377e-05,1196846080.0,0,92
8.924751281738281,4.7124045522650704e-05,1196846080.0,0,93
8.905316352844238,4.72776846436318e-05,1196846080.0,0,94
8.784284591674805,4.743294994113967e-05,1196846080.0,0,95
8.804375648498535,4.7589841415174305e-05,1196846080.0,0,96
8.755409240722656,4.7748355427756906e-05,1196846080.0,0,97
8.842081069946289,4.7908495616866276e-05,1196846080.0,0,98
8.70032024383545,4.8070261982502416e-05,1196846080.0,0,99
8.670087814331055,4.823365088668652e-05,1196846080.0,0,100
8.60296630859375,4.8398662329418585e-05,1196846080.0,0,101
8.68244457244873,4.856529994867742e-05,1196846080.0,0,102
8.632665634155273,4.873355646850541e-05,1196846080.0,0,103
8.540120124816895,4.890343188890256e-05,1196846080.0,0,104
8.5872802734375,4.907493348582648e-05,1196846080.0,0,105
8.457487106323242,4.9248050345340744e-05,1196846080.0,0,106
8.34902286529541,4.942278974340297e-05,1196846080.0,0,107
8.456238746643066,4.959914804203436e-05,1196846080.0,0,108
8.316476821899414,4.97771252412349e-05,1196846080.0,0,109
8.146172523498535,4.995671770302579e-05,1196846080.0,0,110
8.221330642700195,5.013792906538583e-05,1196846080.0,0,111
8.090429306030273,5.032075569033623e-05,1196846080.0,0,112
8.120851516723633,5.050520121585578e-05,1196846080.0,0,113
7.9864630699157715,5.069125836598687e-05,1196846080.0,0,114
7.952112197875977,5.0878934416687116e-05,1196846080.0,0,115
7.983795166015625,5.1068222091998905e-05,1196846080.0,0,116
7.919652462005615,5.1259121391922235e-05,1196846080.0,0,117
7.965484142303467,5.1451635954435915e-05,1196846080.0,0,118
7.842798709869385,5.1645762141561136e-05,1196846080.0,0,119
7.594562530517578,5.18414999532979e-05,1196846080.0,0,120
7.664586067199707,5.20388493896462e-05,1196846080.0,0,121
7.5421671867370605,5.223780681262724e-05,1196846080.0,0,122
7.608961582183838,5.2438372222241014e-05,1196846080.0,0,123
7.545497894287109,5.264054925646633e-05,1196846080.0,0,124
7.44271183013916,5.284433427732438e-05,1196846080.0,0,125
7.466519832611084,5.3049723646836355e-05,1196846080.0,0,126
7.267719745635986,5.3256724640959874e-05,1196846080.0,0,127
7.167138576507568,5.346532634575851e-05,1196846080.0,0,128
7.097814083099365,5.3675536037189886e-05,1196846080.0,0,129
6.964621543884277,5.388735007727519e-05,1196846080.0,0,130
7.069090366363525,5.410076482803561e-05,1196846080.0,0,131
