train_loss,epoch,step,val_loss,val_f1,train_f1
1.0929498672485352,0,9,,,
0.5968910455703735,0,19,,,
0.6709792613983154,0,29,,,
0.41882264614105225,0,39,,,
0.35454973578453064,0,49,,,
0.3823009729385376,0,59,,,
0.2396087646484375,0,69,,,
0.3950875401496887,0,79,,,
0.3574230372905731,0,89,,,
0.529653787612915,0,99,,,
,0,104,0.3154316544532776,0.8988669514656067,
,0,104,,,0.8254615664482117
0.31252533197402954,1,109,,,
0.4406980276107788,1,119,,,
0.3451250493526459,1,129,,,
0.3132336139678955,1,139,,,
0.28966882824897766,1,149,,,
0.27888017892837524,1,159,,,
0.3645666539669037,1,169,,,
0.246750146150589,1,179,,,
0.2713037431240082,1,189,,,
0.2710852026939392,1,199,,,
0.1655045747756958,1,209,,,
,1,209,0.2770598828792572,0.9084565043449402,
,1,209,,,0.8906821608543396
0.24849893152713776,2,219,,,
0.33456921577453613,2,229,,,
0.3236490488052368,2,239,,,
0.2602805495262146,2,249,,,
0.21944282948970795,2,259,,,
0.200670063495636,2,269,,,
0.22795450687408447,2,279,,,
0.17902830243110657,2,289,,,
0.24352975189685822,2,299,,,
0.12423191964626312,2,309,,,
,2,314,0.18310673534870148,0.9475539922714233,
,2,314,,,0.9315218329429626
0.11423882097005844,3,319,,,
0.11081214249134064,3,329,,,
0.19158074259757996,3,339,,,
0.16964447498321533,3,349,,,
0.2475651353597641,3,359,,,
0.07472177594900131,3,369,,,
0.07354837656021118,3,379,,,
0.2102440595626831,3,389,,,
0.08063199371099472,3,399,,,
0.13576358556747437,3,409,,,
0.25738850235939026,3,419,,,
,3,419,0.1546134054660797,0.9571653008460999,
,3,419,,,0.9610791802406311
0.2088596522808075,4,429,,,
0.08107905089855194,4,439,,,
0.053512804210186005,4,449,,,
0.08954083919525146,4,459,,,
0.06119886040687561,4,469,,,
0.046905290335416794,4,479,,,
0.14365345239639282,4,489,,,
0.09923075139522552,4,499,,,
0.09635843336582184,4,509,,,
0.11557051539421082,4,519,,,
,4,524,0.14291155338287354,0.9669403433799744,
,4,524,,,0.9744557738304138
0.02633345127105713,5,529,,,
0.03536681458353996,5,539,,,
0.008389164693653584,5,549,,,
0.17392542958259583,5,559,,,
0.09505720436573029,5,569,,,
0.052459634840488434,5,579,,,
0.0353238508105278,5,589,,,
0.005234328098595142,5,599,,,
0.08778255432844162,5,609,,,
0.09636463969945908,5,619,,,
0.0014981477288529277,5,629,,,
,5,629,0.1660299301147461,0.9687431454658508,
,5,629,,,0.9854525327682495
0.0358048640191555,6,639,,,
0.007259414065629244,6,649,,,
0.04238582402467728,6,659,,,
0.10578492283821106,6,669,,,
0.0074599143117666245,6,679,,,
0.02816799283027649,6,689,,,
0.03168318048119545,6,699,,,
0.045404333621263504,6,709,,,
0.01838003657758236,6,719,,,
0.013649418950080872,6,729,,,
,6,734,0.23249317705631256,0.9715043306350708,
,6,734,,,0.9889159798622131
0.06264876574277878,7,739,,,
0.031134342774748802,7,749,,,
0.025089750066399574,7,759,,,
0.030940920114517212,7,769,,,
0.0007230701157823205,7,779,,,
0.009233956225216389,7,789,,,
0.05830865353345871,7,799,,,
0.016322357580065727,7,809,,,
0.00154891237616539,7,819,,,
0.013310721144080162,7,829,,,
0.00036352904862724245,7,839,,,
,7,839,0.23841848969459534,0.9699869751930237,
,7,839,,,0.9921277165412903
0.04104560613632202,8,849,,,
0.009703620336949825,8,859,,,
0.013477219268679619,8,869,,,
0.026666266843676567,8,879,,,
0.031522236764431,8,889,,,
0.09976555407047272,8,899,,,
0.014924207702279091,8,909,,,
0.007563387975096703,8,919,,,
0.0862230658531189,8,929,,,
0.022855348885059357,8,939,,,
,8,944,0.2339661568403244,0.9746416807174683,
,8,944,,,0.9931294322013855
0.06796010583639145,9,949,,,
0.009387483820319176,9,959,,,
0.0008783544762991369,9,969,,,
0.008122853003442287,9,979,,,
0.003281530924141407,9,989,,,
0.007041643373668194,9,999,,,
0.0014629389625042677,9,1009,,,
0.0008640711894258857,9,1019,,,
0.0005961590213701129,9,1029,,,
0.0019262967398390174,9,1039,,,
0.039016928523778915,9,1049,,,
,9,1049,0.28275567293167114,0.9719298481941223,
,9,1049,,,0.9958993792533875
0.007332509383559227,10,1059,,,
2.0501483959378675e-05,10,1069,,,
0.005115303210914135,10,1079,,,
0.06566593796014786,10,1089,,,
0.013030883856117725,10,1099,,,
0.00640754634514451,10,1109,,,
0.006717811804264784,10,1119,,,
0.009803930297493935,10,1129,,,
0.002137707080692053,10,1139,,,
0.021247336640954018,10,1149,,,
,10,1154,0.3856164813041687,0.9672664403915405,
,10,1154,,,0.9942362904548645
0.08795765787363052,11,1159,,,
0.03672347962856293,11,1169,,,
0.03735215589404106,11,1179,,,
0.01608170010149479,11,1189,,,
0.005796210840344429,11,1199,,,
0.0012481783051043749,11,1209,,,
0.010060821659862995,11,1219,,,
0.0011510570766404271,11,1229,,,
0.025366978719830513,11,1239,,,
0.0007181658875197172,11,1249,,,
0.00025143814855255187,11,1259,,,
,11,1259,0.3256291449069977,0.9713529944419861,
,11,1259,,,0.9967859983444214
0.009941492229700089,12,1269,,,
0.002869436051696539,12,1279,,,
0.005774608813226223,12,1289,,,
0.021440427750349045,12,1299,,,
0.00028154297615401447,12,1309,,,
0.03431308642029762,12,1319,,,
0.009869184345006943,12,1329,,,
0.0008597839623689651,12,1339,,,
0.0006242381641641259,12,1349,,,
0.0070488713681697845,12,1359,,,
,12,1364,0.345689058303833,0.9711644053459167,
,12,1364,,,0.9973410367965698
0.046645183116197586,13,1369,,,
0.00018626829842105508,13,1379,,,
0.0062276581302285194,13,1389,,,
0.007708640769124031,13,1399,,,
0.0007067283149808645,13,1409,,,
0.0002277650055475533,13,1419,,,
1.0284360541845672e-05,13,1429,,,
0.0012293295003473759,13,1439,,,
0.00011997173714917153,13,1449,,,
8.69375144247897e-05,13,1459,,,
6.729768301738659e-06,13,1469,,,
,13,1469,0.4269534647464752,0.9698030352592468,
,13,1469,,,0.9983383417129517
0.00011259004531893879,14,1479,,,
0.002969828899949789,14,1489,,,
7.770882803015411e-05,14,1499,,,
0.0012842703144997358,14,1509,,,
0.04412911832332611,14,1519,,,
0.000569589261431247,14,1529,,,
0.000288007635390386,14,1539,,,
0.0014885589480400085,14,1549,,,
0.019640028476715088,14,1559,,,
0.004970768932253122,14,1569,,,
,14,1574,0.4168921411037445,0.9711159467697144,
,14,1574,,,0.9986705183982849
0.024781018495559692,15,1579,,,
0.0029974314384162426,15,1589,,,
3.316489892313257e-05,15,1599,,,
0.0006316244252957404,15,1609,,,
0.00026598182739689946,15,1619,,,
0.00041196111124008894,15,1629,,,
0.0003505508357193321,15,1639,,,
0.0017772250575944781,15,1649,,,
8.222282485803589e-05,15,1659,,,
0.0032347755040973425,15,1669,,,
0.0002015475183725357,15,1679,,,
,15,1679,0.46040773391723633,0.9712656140327454,
,15,1679,,,0.998781144618988
0.003524491097778082,16,1689,,,
