epoch,lr,memory,step,train_acc,train_auc,train_f1,train_loss,train_precision,train_recall,train_tpr,val_acc,val_auc,val_f1,val_loss,val_precision,val_recall,val_tpr
0,4.010829798062332e-05,2599395840.0,9,,,,0.687072217464447,,,,,,,,,,
0,4.048260234412737e-05,2599436800.0,19,,,,0.6833149790763855,,,,,,,,,,
0,4.112403985345736e-05,2599477760.0,29,,,,0.7074383497238159,,,,,,,,,,
0,4.2032250348711386e-05,2599518720.0,39,,,,0.7069593667984009,,,,,,,,,,
0,4.320673178881407e-05,2599559680.0,49,,,,0.7058731317520142,,,,,,,,,,
0,4.4646832975558937e-05,2599600640.0,59,,,,0.7020045518875122,,,,,,,,,,
0,4.635174263967201e-05,2599641600.0,69,,,,0.6981436014175415,,,,,,,,,,
0,,,73,,,,,,,,0.5332145690917969,0.5104167461395264,0.6697295904159546,0.6927700638771057,0.5419847369194031,0.876263439655304,nan
0,4.8320518544642255e-05,2599684096.0,79,,,,0.6902773976325989,,,,,,,,,,
0,5.055205838289112e-05,2599725056.0,89,,,,0.6903355121612549,,,,,,,,,,
0,5.304512524162419e-05,2599766016.0,99,,,,0.6890384554862976,,,,,,,,,,
0,5.579832577495836e-05,2599806976.0,109,,,,0.6862753629684448,,,,,,,,,,
0,5.881012475583702e-05,2599847936.0,119,,,,0.6833387613296509,,,,,,,,,,
0,6.207884871400893e-05,2599888896.0,129,,,,0.6797459125518799,,,,,,,,,,
0,6.560267502209172e-05,2599929856.0,139,,,,0.6748580932617188,,,,,,,,,,
0,,,147,,,,,,,,0.459889680147171,0.5183723568916321,0.0,0.6911754608154297,0.0,0.0,nan
0,,,147,0.5754070281982422,0.3899516463279724,0.7210038900375366,,0.6458577513694763,0.81593918800354,nan,,,,,,,
1,6.937963917152956e-05,2599367680.0,149,,,,0.6674753427505493,,,,,,,,,,
1,7.340763841057196e-05,2599408640.0,159,,,,0.655862033367157,,,,,,,,,,
1,7.768443174427375e-05,2599449600.0,169,,,,0.6363720893859863,,,,,,,,,,
1,8.220763265853748e-05,2599490560.0,179,,,,0.7825398445129395,,,,,,,,,,
1,8.697472367202863e-05,2599531520.0,189,,,,0.7631070613861084,,,,,,,,,,
1,9.198304178426042e-05,2599572480.0,199,,,,0.7385269999504089,,,,,,,,,,
