train_loss,lr,memory,epoch,step,val_loss,val_f1,val_tpr,val_acc,val_auc,val_recall,val_precision,train_f1,train_tpr,train_acc,train_auc,train_recall,train_precision
2.325256824493408,4.006028393632732e-05,233773568.0,0,9,,,,,,,,,,,,,
2.136183500289917,4.02686491725035e-05,233824768.0,0,19,,,,,,,,,,,,,
1.885521650314331,4.062578227603808e-05,233875968.0,0,29,,,,,,,,,,,,,
1.5008217096328735,4.1131566831609234e-05,233927168.0,0,39,,,,,,,,,,,,,
1.2450101375579834,4.178584640612826e-05,233978368.0,0,49,,,,,,,,,,,,,
1.0440232753753662,4.258842091076076e-05,234029568.0,0,59,,,,,,,,,,,,,
0.8034785985946655,4.3539035686990246e-05,234080768.0,0,69,,,,,,,,,,,,,
0.6513167023658752,4.4637403334490955e-05,234131968.0,0,79,,,,,,,,,,,,,
3.7646679878234863,4.588317824527621e-05,234183168.0,0,89,,,,,,,,,,,,,
3.484764575958252,4.7275978431571275e-05,234234368.0,0,99,,,,,,,,,,,,,
2.784043073654175,4.881536733591929e-05,234285568.0,0,109,,,,,,,,,,,,,
2.3057923316955566,5.050087202107534e-05,234336768.0,0,119,,,,,,,,,,,,,
1.921799898147583,5.233196498011239e-05,234387968.0,0,129,,,,,,,,,,,,,
1.7566980123519897,5.430808232631534e-05,234439168.0,0,139,,,,,,,,,,,,,
1.6302863359451294,5.6428605603286996e-05,234490368.0,0,149,,,,,,,,,,,,,
1.4944173097610474,5.8692887250799686e-05,234541568.0,0,159,,,,,,,,,,,,,
1.4136549234390259,6.110021786298603e-05,234592768.0,0,169,,,,,,,,,,,,,
1.3224680423736572,6.364985165419057e-05,234643968.0,0,179,,,,,,,,,,,,,
1.2020069360733032,6.634099554503337e-05,234695168.0,0,189,,,,,,,,,,,,,
1.2176233530044556,6.91728200763464e-05,234746368.0,0,199,,,,,,,,,,,,,
1.1099026203155518,7.214444485725835e-05,234797568.0,0,209,,,,,,,,,,,,,
1.1411478519439697,7.525495311710984e-05,234848768.0,0,219,,,,,,,,,,,,,
0.9859173893928528,7.850336987758055e-05,234899968.0,0,229,,,,,,,,,,,,,
0.9760276675224304,8.188869833247736e-05,234951168.0,0,239,,,,,,,,,,,,,
0.8989288210868835,8.54098834679462e-05,235002368.0,0,249,,,,,,,,,,,,,
0.9343628883361816,8.906582661438733e-05,235053568.0,0,259,,,,,,,,,,,,,
0.7696584463119507,9.285541455028579e-05,235104768.0,0,269,,,,,,,,,,,,,
16.190263748168945,9.677744674263522e-05,235155968.0,0,279,,,,,,,,,,,,,
10.807106971740723,0.00010083072993438691,235207168.0,0,289,,,,,,,,,,,,,
,,,0,296,2.575021982192993,0.07874542474746704,nan,0.45981502532958984,0.5908047556877136,0.45981502532958984,0.45981502532958984,,,,,,
6.4281158447265625,0.00010501399083295837,235259904.0,0,299,,,,,,,,,,,,,
2.8826937675476074,0.00010932593431789428,235311104.0,0,309,,,,,,,,,,,,,
1.91964590549469,0.00011376523616490886,235362304.0,0,319,,,,,,,,,,,,,
1.5609686374664307,0.00011833050666609779,235413504.0,0,329,,,,,,,,,,,,,
2.0084292888641357,0.00012302033428568393,235464704.0,0,339,,,,,,,,,,,,,
1.667148470878601,0.00012783326383214444,235515904.0,0,349,,,,,,,,,,,,,
1.5775080919265747,0.0001327678037341684,235567104.0,0,359,,,,,,,,,,,,,
1.4803270101547241,0.00013782241148874164,235618304.0,0,369,,,,,,,,,,,,,
1.3555928468704224,0.0001429955445928499,235669504.0,0,379,,,,,,,,,,,,,
1.2790230512619019,0.00014828558778390288,235720704.0,0,389,,,,,,,,,,,,,
2.7500853538513184,0.00015369089669547975,235771904.0,0,399,,,,,,,,,,,,,
2.1275854110717773,0.00015920979785732925,235823104.0,0,409,,,,,,,,,,,,,
1.8229273557662964,0.00016484057414345443,235874304.0,0,419,,,,,,,,,,,,,
1.5671075582504272,0.00017058149387594312,235925504.0,0,429,,,,,,,,,,,,,
2.6342339515686035,0.000176430752617307,235976704.0,0,439,,,,,,,,,,,,,
1.4277434349060059,0.000182386560481973,236027904.0,0,449,,,,,,,,,,,,,
1.0147508382797241,0.00018844706937670708,236079104.0,0,459,,,,,,,,,,,,,
0.6300300359725952,0.00019461038755252957,236130304.0,0,469,,,,,,,,,,,,,
0.6168949604034424,0.00020087459415663034,236181504.0,0,479,,,,,,,,,,,,,
0.41731444001197815,0.00020723778288811445,236232704.0,0,489,,,,,,,,,,,,,
0.6233243346214294,0.0002136979455826804,236283904.0,0,499,,,,,,,,,,,,,
21.11845588684082,0.0002202530886279419,236335104.0,0,509,,,,,,,,,,,,,
