train_loss,lr,memory,epoch,step
231.26324462890625,4.0267543226946145e-05,922017792.0,0,9
218.59463500976562,4.119200093555264e-05,922017792.0,0,19
185.76956176757812,4.277540574548766e-05,922017792.0,0,29
193.4368896484375,4.5015574869466946e-05,922017792.0,0,39
196.54412841796875,4.790942693944089e-05,922017792.0,0,49
147.17974853515625,5.145298200659454e-05,922017792.0,0,59
169.5853271484375,5.564136154134758e-05,922017792.0,0,69
151.11593627929688,6.0468802985269576e-05,922017792.0,0,79
168.47332763671875,6.592865975107998e-05,922017792.0,0,89
148.065673828125,7.201341941254213e-05,922017792.0,0,99
181.6397705078125,7.871470006648451e-05,922017792.0,0,109
188.3857421875,8.602329762652516e-05,922017792.0,0,119
191.70501708984375,9.392913489136845e-05,922017792.0,0,129
155.19522094726562,0.00010242134885629639,922017792.0,0,139
159.9967041015625,0.00011148823978146538,922017792.0,0,149
137.27752685546875,0.0001211173293995671,922017792.0,0,159
143.139404296875,0.0001312953681917861,922017792.0,0,169
165.44659423828125,0.00014200835721567273,922017792.0,0,179
172.44647216796875,0.000153241548105143,922017792.0,0,189
168.540771484375,0.0001649794721743092,922017792.0,0,199
146.03924560546875,0.00017720599134918302,922017792.0,0,209
174.51052856445312,0.00018990425451193005,922017792.0,0,219
153.77716064453125,0.00020305681391619146,922017792.0,0,229
146.95193481445312,0.00021664556697942317,922017792.0,0,239
152.98944091796875,0.00023065178538672626,922017792.0,0,249
168.23892211914062,0.00024505623150616884,922017792.0,0,259
149.0611572265625,0.00025983902742154896,922017792.0,0,269
168.39480590820312,0.0002749798877630383,922017792.0,0,279
147.3978729248047,0.0002904579450841993,922017792.0,0,289
145.00372314453125,0.00030625189538113773,922017792.0,0,299
141.5736083984375,0.0003223400271963328,922017792.0,0,309
156.183837890625,0.00033870016341097653,922017792.0,0,319
144.21861267089844,0.0003553098358679563,922017792.0,0,329
140.45724487304688,0.0003721461398527026,922017792.0,0,339
164.4892578125,0.000389185908716172,922017792.0,0,349
154.6829833984375,0.00040640574297867715,922017792.0,0,359
159.36502075195312,0.00042378189391456544,922017792.0,0,369
160.20938110351562,0.0004412904381752014,922017792.0,0,379
151.88088989257812,0.0004589073359966278,922017792.0,0,389
123.23152160644531,0.00047660828568041325,922017792.0,0,399
145.93975830078125,0.0004943689564242959,922017792.0,0,409
134.2879180908203,0.0005121649010106921,922017792.0,0,419
130.28359985351562,0.0005299716722220182,922017792.0,0,429
130.29563903808594,0.0005477646482177079,922017792.0,0,439
141.7682342529297,0.0005655194399878383,922017792.0,0,449
123.18887329101562,0.0005832116003148258,922017792.0,0,459
161.27896118164062,0.0006008167983964086,922017792.0,0,469
150.1095733642578,0.0006183107034303248,922017792.0,0,479
157.67446899414062,0.000635669392067939,922017792.0,0,489
145.52879333496094,0.000652868824545294,922017792.0,0,499
165.75070190429688,0.0006698854267597198,922017792.0,0,509
140.95684814453125,0.0006866957410238683,922017792.0,0,519
125.47857666015625,0.0007032766588963568,922017792.0,0,529
141.89480590820312,0.0007196053629741073,922017792.0,0,539
137.75747680664062,0.0007356593268923461,922017792.0,0,549
142.54080200195312,0.0007514165481552482,922017792.0,0,559
153.44940185546875,0.0007668552570976317,922017792.0,0,569
145.3723602294922,0.0007819542079232633,922017792.0,0,579
138.52938842773438,0.0007966926787048578,922017792.0,0,589
140.8531951904297,0.0008110503549687564,922017792.0,0,599
127.82305908203125,0.0008250075043179095,922017792.0,0,609
133.79049682617188,0.0008385448600165546,922017792.0,0,619
118.45684814453125,0.0008516438538208604,922017792.0,0,629
134.744873046875,0.0008642864413559437,922017792.0,0,639
125.12953186035156,0.0008764552185311913,922017792.0,0,649
134.72116088867188,0.0008881334215402603,922017792.0,0,659
