train_loss,lr,memory,epoch,step,val_loss,val_f1,val_tpr,val_acc,val_auc,val_recall,val_precision,train_f1,train_tpr,train_acc,train_auc,train_recall,train_precision
2.080531597137451,4.007833558716811e-05,1343048704.0,0,9,,,,,,,,,,,,,
2.0747532844543457,4.0349088521907106e-05,1343099904.0,0,19,,,,,,,,,,,,,
2.0747108459472656,4.0813123632688075e-05,1343151104.0,0,29,,,,,,,,,,,,,
2.071035623550415,4.147024446865544e-05,1343202304.0,0,39,,,,,,,,,,,,,
2.067006826400757,4.232019273331389e-05,1343253504.0,0,49,,,,,,,,,,,,,
2.062694787979126,4.336262645665556e-05,1343304704.0,0,59,,,,,,,,,,,,,
2.057638645172119,4.4597123633138835e-05,1343355904.0,0,69,,,,,,,,,,,,,
2.0495810508728027,4.602318222168833e-05,1343407104.0,0,79,,,,,,,,,,,,,
2.039278984069824,4.764023833558895e-05,1343458304.0,0,89,,,,,,,,,,,,,
2.032118320465088,4.9447629862697795e-05,1343509504.0,0,99,,,,,,,,,,,,,
2.0258185863494873,5.144463284523226e-05,1343560704.0,0,109,,,,,,,,,,,,,
1.9967007637023926,5.3630443289875984e-05,1343611904.0,0,119,,,,,,,,,,,,,
1.9157544374465942,5.600418080575764e-05,1343663104.0,0,129,,,,,,,,,,,,,
,,,0,129,1.8770573139190674,0.07437200099229813,0.0,0.3993874192237854,0.570401668548584,0.3993874192237854,0.3993874192237854,,,,,,
1.913462519645691,5.856488860445097e-05,1343715840.0,0,139,,,,,,,,,,,,,
1.9010186195373535,6.131153349997476e-05,1343767040.0,0,149,,,,,,,,,,,,,
1.835132122039795,6.424300227081403e-05,1343818240.0,0,159,,,,,,,,,,,,,
1.788535475730896,6.735813076375052e-05,1343869440.0,0,169,,,,,,,,,,,,,
1.8868697881698608,7.065564568620175e-05,1343920640.0,0,179,,,,,,,,,,,,,
1.8178997039794922,7.413423008983955e-05,1343971840.0,0,189,,,,,,,,,,,,,
1.8318160772323608,7.779247971484438e-05,1344023040.0,0,199,,,,,,,,,,,,,
1.781141757965088,8.162891754182056e-05,1344074240.0,0,209,,,,,,,,,,,,,
1.7597230672836304,8.564199379179627e-05,1344125440.0,0,219,,,,,,,,,,,,,
1.7532745599746704,8.983010775409639e-05,1344176640.0,0,229,,,,,,,,,,,,,
1.9370231628417969,9.419154957868159e-05,1344227840.0,0,239,,,,,,,,,,,,,
1.6775765419006348,9.872458031168208e-05,1344279040.0,0,249,,,,,,,,,,,,,
1.774715781211853,0.00010342736641177908,1344330240.0,0,259,,,,,,,,,,,,,
,,,0,259,1.5809001922607422,0.061682865023612976,0.0,0.3275477886199951,0.7017854452133179,0.3275477886199951,0.3275477886199951,,,,,,
,,,0,260,,,,,,,,0.10260128229856491,0.0,0.2775993049144745,0.5155538320541382,0.2775993049144745,0.2775993049144745
1.7578728199005127,0.00010829800885403529,1343048192.0,1,269,,,,,,,,,,,,,
1.8119195699691772,0.0001133345504058525,1343099392.0,1,279,,,,,,,,,,,,,
1.7164676189422607,0.00011853495379909873,1343150592.0,1,289,,,,,,,,,,,,,
1.7104419469833374,0.00012389713083393872,1343201792.0,1,299,,,,,,,,,,,,,
1.6342203617095947,0.00012941892782691866,1343252992.0,1,309,,,,,,,,,,,,,
1.4808090925216675,0.0001350981037830934,1343304192.0,1,319,,,,,,,,,,,,,
1.7589339017868042,0.00014093238860368729,1343355392.0,1,329,,,,,,,,,,,,,
1.5915545225143433,0.00014691941032651812,1343406592.0,1,339,,,,,,,,,,,,,
1.3927316665649414,0.0001530567678855732,1343457792.0,1,349,,,,,,,,,,,,,
1.383907675743103,0.00015934198745526373,1343508992.0,1,359,,,,,,,,,,,,,
1.4438529014587402,0.00016577253700233996,1343560192.0,1,369,,,,,,,,,,,,,
1.3764712810516357,0.00017234582628589123,1343611392.0,1,379,,,,,,,,,,,,,
1.4302188158035278,0.000179059206857346,1343662592.0,1,389,,,,,,,,,,,,,
,,,1,390,1.2978307008743286,0.22651886940002441,0.0,0.5976424813270569,0.8128275871276855,0.5976424813270569,0.5976424813270569,,,,,,
1.4545936584472656,0.00018590997206047177,1343713792.0,1,399,,,,,,,,,,,,,
1.1908559799194336,0.00019289534247945994,1343764992.0,1,409,,,,,,,,,,,,,
1.3037031888961792,0.00020001253869850188,1343816192.0,1,419,,,,,,,,,,,,,
1.2859387397766113,0.00020725866488646716,1343867392.0,1,429,,,,,,,,,,,,,
1.343484878540039,0.00021463082521222532,1343918592.0,1,439,,,,,,,,,,,,,
1.2149715423583984,0.00022212602198123932,1343969792.0,1,449,,,,,,,,,,,,,
1.213233470916748,0.00022974125749897212,1344020992.0,1,459,,,,,,,,,,,,,
1.1970840692520142,0.00023747346131131053,1344072192.0,1,469,,,,,,,,,,,,,
1.1658284664154053,0.00024531950475648046,1344123392.0,1,479,,,,,,,,,,,,,
1.1052050590515137,0.00025327623006887734,1344174592.0,1,489,,,,,,,,,,,,,
1.1308741569519043,0.0002613404067233205,1344225792.0,1,499,,,,,,,,,,,,,
0.9472562670707703,0.00026950883329845965,1344276992.0,1,509,,,,,,,,,,,,,
1.122015357017517,0.0002777782210614532,1344328192.0,1,519,,,,,,,,,,,,,
,,,1,520,1.1073603630065918,0.24869482219219208,0.0,0.5618155002593994,0.8915630578994751,0.5618155002593994,0.5618155002593994,,,,,,
,,,1,521,,,,,,,,0.18051305413246155,0.0,0.4131864309310913,0.7601970434188843,0.4131864309310913,0.4131864309310913
1.0511236190795898,0.0002861451939679682,1343043072.0,2,529,,,,,,,,,,,,,
