train_loss,lr,memory,epoch,step
8.955318450927734,4.191166226519272e-05,1356919808.0,0,9
8.867761611938477,4.8500336561119184e-05,1356919808.0,0,19
8.764944076538086,5.972485087113455e-05,1356919808.0,0,29
8.583993911743164,7.54748543840833e-05,1356919808.0,0,39
8.282570838928223,9.559548198012635e-05,1356919808.0,0,49
7.398946762084961,0.00011988890764769167,1356919808.0,0,59
5.690352916717529,0.00014811627625022084,1356919808.0,0,69
4.647985458374023,0.00018000004638452083,1356919808.0,0,79
4.578567981719971,0.0002152267552446574,1356919808.0,0,89
4.75240421295166,0.0002534500090405345,1356919808.0,0,99
4.495758056640625,0.00029429403366521,1356919808.0,0,109
3.952629566192627,0.00033735722536221147,1356919808.0,0,119
3.7940640449523926,0.0003822161816060543,1356919808.0,0,129
3.780761480331421,0.0004284298629499972,1356919808.0,0,139
3.9248805046081543,0.00047554384218528867,1356919808.0,0,149
3.7741782665252686,0.0005230949609540403,1356919808.0,0,159
2.957923412322998,0.0005706156371161342,1356919808.0,0,169
3.203681468963623,0.0006176386377774179,1356919808.0,0,179
2.5598394870758057,0.0006637016194872558,1356919808.0,0,189
2.6425719261169434,0.0007083517266437411,1356919808.0,0,199
2.6574819087982178,0.0007511499570682645,1356919808.0,0,209
2.2540090084075928,0.0007916754693724215,1356919808.0,0,219
1.9240411520004272,0.0008295298321172595,1356919808.0,0,229
2.2079195976257324,0.0008643409237265587,1356919808.0,0,239
1.7952203750610352,0.0008957663085311651,1356919808.0,0,249
2.089496374130249,0.0009234971948899329,1356919808.0,0,259
1.8968236446380615,0.0009472608217038214,1356919808.0,0,269
1.8143411874771118,0.0009668235434219241,1356919808.0,0,279
2.124673843383789,0.0009819930419325829,1356919808.0,0,289
1.585088849067688,0.0009926201310008764,1356919808.0,0,299
1.6773180961608887,0.000998600502498448,1356919808.0,0,309
1.450915813446045,0.0009999762987717986,1356919808.0,0,319
1.931968331336975,0.000999320880509913,1356919808.0,0,329
1.7522563934326172,0.0009977688314393163,1356919808.0,0,339
1.6401476860046387,0.0009953229455277324,1356919808.0,0,349
