train_loss,epoch,step,val_loss,val_f1,train_f1
2.318130100320559e-05,12,1349,,,
8.978717232821509e-05,12,1359,,,
,12,1364,0.4160960614681244,0.9718875288963318,
,12,1364,,,0.9981291890144348
0.00021161860786378384,13,1369,,,
0.00021866282622795552,13,1379,,,
0.00042620967724360526,13,1389,,,
0.01277182437479496,13,1399,,,
0.0034704545978456736,13,1409,,,
0.003781395498663187,13,1419,,,
0.0003346723096910864,13,1429,,,
0.0002716504386626184,13,1439,,,
0.0554560087621212,13,1449,,,
0.0024862424470484257,13,1459,,,
0.0004225228331051767,13,1469,,,
,13,1469,0.3732900619506836,0.9744046330451965,
,13,1469,,,0.9977997541427612
0.07100771367549896,14,1479,,,
0.054794032126665115,14,1489,,,
0.007620674557983875,14,1499,,,
0.0009086366044357419,14,1509,,,
4.215063381707296e-05,14,1519,,,
0.029235588386654854,14,1529,,,
0.011481978930532932,14,1539,,,
0.012883780524134636,14,1549,,,
0.01065814308822155,14,1559,,,
0.02173273079097271,14,1569,,,
,14,1574,0.43455156683921814,0.9728285074234009,
,14,1574,,,0.9970313310623169
0.016012592241168022,15,1579,,,
0.02640439011156559,15,1589,,,
5.760355634265579e-05,15,1599,,,
3.2513486075913534e-05,15,1609,,,
9.264765685657039e-05,15,1619,,,
0.01164268609136343,15,1629,,,
0.00013342234888114035,15,1639,,,
0.001081063412129879,15,1649,,,
0.0008993830415420234,15,1659,,,
3.354620639584027e-05,15,1669,,,
1.0837207575775665e-08,15,1679,,,
,15,1679,0.5951754450798035,0.9711989164352417,
,15,1679,,,0.9979091286659241
0.008770204149186611,16,1689,,,
0.00022420627647079527,16,1699,,,
5.2662118832813576e-05,16,1709,,,
0.0002717199095059186,16,1719,,,
4.972469469066709e-05,16,1729,,,
0.07281224429607391,16,1739,,,
0.002009048592299223,16,1749,,,
0.02379150316119194,16,1759,,,
0.0005673616542480886,16,1769,,,
0.0014946549199521542,16,1779,,,
,16,1784,0.48453599214553833,0.9712631106376648,
,16,1784,,,0.9984585046768188
0.00022990383149590343,17,1789,,,
0.00284896744415164,17,1799,,,
0.00018524291226640344,17,1809,,,
0.0006957511650398374,17,1819,,,
0.031632453203201294,17,1829,,,
0.001631066552363336,17,1839,,,
0.0015728939324617386,17,1849,,,
3.328259117552079e-05,17,1859,,,
0.014383749105036259,17,1869,,,
0.0001495066680945456,17,1879,,,
0.00033197124139405787,17,1889,,,
,17,1889,0.40125346183776855,0.9725874662399292,
,17,1889,,,0.9983485341072083
4.470773274078965e-05,18,1899,,,
0.047666389495134354,18,1909,,,
0.0015674547757953405,18,1919,,,
0.01808176003396511,18,1929,,,
2.6898051146417856e-05,18,1939,,,
3.47541572409682e-05,18,1949,,,
0.01062819268554449,18,1959,,,
9.650485299061984e-05,18,1969,,,
0.02895134687423706,18,1979,,,
0.03386387228965759,18,1989,,,
,18,1994,0.3802448809146881,0.9736841917037964,
,18,1994,,,0.998128354549408
0.0038146586157381535,19,1999,,,
0.00020104275608900934,19,2009,,,
0.000842253677546978,19,2019,,,
0.0003691496094688773,19,2029,,,
0.0004199867253191769,19,2039,,,
5.75677549932152e-05,19,2049,,,
0.00023522981791757047,19,2059,,,
0.038842182606458664,19,2069,,,
3.6706042010337114e-05,19,2079,,,
4.0999533666763455e-05,19,2089,,,
0.0008105504675768316,19,2099,,,
,19,2099,0.5281445980072021,0.9728647470474243,
,19,2099,,,0.9987889528274536
0.0013034559087827802,20,2109,,,
0.008868863806128502,20,2119,,,
1.1598692253755871e-05,20,2129,,,
0.0002824703115038574,20,2139,,,
3.172464857925661e-05,20,2149,,,
0.053665246814489365,20,2159,,,
6.883379683131352e-05,20,2169,,,
0.00022029737010598183,20,2179,,,
0.0004335141566116363,20,2189,,,
0.00022372073726728559,20,2199,,,
,20,2204,0.4170472025871277,0.972985029220581,
,20,2204,,,0.9982394576072693
0.003422254929319024,21,2209,,,
0.0010281438007950783,21,2219,,,
0.00010004421346820891,21,2229,,,
0.00012447396875359118,21,2239,,,
8.603093738202006e-05,21,2249,,,
0.0019580244552344084,21,2259,,,
0.00011885449202964082,21,2269,,,
0.006473434157669544,21,2279,,,
0.00023447161947842687,21,2289,,,
0.10755977779626846,21,2299,,,
0.0017788212280720472,21,2309,,,
,21,2309,0.36736592650413513,0.9730691909790039,
,21,2309,,,0.998678982257843
0.00209479546174407,22,2319,,,
0.0021966274362057447,22,2329,,,
6.060889063519426e-05,22,2339,,,
0.0003583804937079549,22,2349,,,
0.005178515799343586,22,2359,,,
9.721919195726514e-05,22,2369,,,
0.09696544706821442,22,2379,,,
3.760598247026792e-06,22,2389,,,
0.004694290924817324,22,2399,,,
0.010366059839725494,22,2409,,,
,22,2414,0.6311565041542053,0.9717212319374084,
,22,2414,,,0.998349666595459
0.00012301577953621745,23,2419,,,
0.00011124543379992247,23,2429,,,
0.0014266094658523798,23,2439,,,
0.010283923707902431,23,2449,,,
3.761208790820092e-05,23,2459,,,
0.00017857292550615966,23,2469,,,
0.0010449534747749567,23,2479,,,
0.0008962044958025217,23,2489,,,
0.006226590368896723,23,2499,,,
0.03351829573512077,23,2509,,,
0.0,23,2519,,,
,23,2519,0.6458145380020142,0.9705034494400024,
,23,2519,,,0.9981287717819214
0.00181935029104352,24,2520,,,
,24,2520,0.6532067060470581,0.9705034494400024,
,24,2520,,,1.0
